Experiment	bias spectroscopy	
-1.69167E-3	-95.7741E-12	145.631E-3	-12.6416E-3	1.09058E+0	-10.6281E-9
-1.70000E-3	-96.5221E-12	191.631E-3	-18.0487E-3	1.09058E+0	-10.6281E-9
-1.70833E-3	-96.4676E-12	185.332E-3	-8.49345E-3	1.09059E+0	-10.6281E-9
-1.71667E-3	-95.9731E-12	114.621E-3	6.21307E-3	1.09057E+0	-10.6281E-9
-1.72500E-3	-95.0240E-12	-4.04338E-3	10.0612E-3	1.09058E+0	-10.6281E-9
-1.73333E-3	-93.7473E-12	-146.459E-3	265.808E-6	1.09059E+0	-10.6281E-9
-1.74167E-3	-92.0186E-12	-267.143E-3	-1.54846E-3	1.09059E+0	-10.6281E-9
-1.75000E-3	-90.6776E-12	-372.915E-3	3.05674E-3	1.09058E+0	-10.6281E-9
-1.75833E-3	-89.1483E-12	-443.480E-3	16.9838E-3	1.09058E+0	-10.6281E-9
-1.76667E-3	-87.7727E-12	-446.724E-3	16.7159E-3	1.09058E+0	-10.6281E-9
-1.77500E-3	-86.7208E-12	-419.190E-3	8.88550E-3	1.09060E+0	-10.6281E-9
-1.78333E-3	-85.9775E-12	-381.177E-3	9.44031E-3	1.09058E+0	-10.6281E-9
-1.79167E-3	-85.1307E-12	-316.400E-3	13.0455E-3	1.09058E+0	-10.6281E-9
-1.80000E-3	-85.5047E-12	-202.112E-3	6.71967E-3	1.09059E+0	-10.6281E-9
-1.80833E-3	-86.9475E-12	-66.6256E-3	-9.09353E-3	1.09057E+0	-10.6281E-9
-1.81667E-3	-88.9691E-12	95.1465E-3	-12.7658E-3	1.09058E+0	-10.6281E-9
-1.82500E-3	-92.8664E-12	337.122E-3	-7.86092E-3	1.09059E+0	-10.6281E-9
-1.83333E-3	-98.8492E-12	688.574E-3	-17.0613E-3	1.09058E+0	-10.6281E-9
-1.84167E-3	-107.075E-12	1.15704E+0	-26.2124E-3	1.09058E+0	-10.6281E-9
-1.85000E-3	-117.130E-12	1.75732E+0	-31.6339E-3	1.09058E+0	-10.6281E-9
-1.85833E-3	-129.801E-12	2.42751E+0	-69.9451E-3	1.09058E+0	-10.6281E-9
-1.86667E-3	-144.104E-12	2.99933E+0	-87.6641E-3	1.09058E+0	-10.6281E-9
-1.87500E-3	-154.658E-12	3.37278E+0	-21.2023E-3	1.09059E+0	-10.6281E-9
-1.88333E-3	-164.928E-12	3.57231E+0	14.2575E-3	1.09059E+0	-10.6281E-9
-1.89167E-3	-177.445E-12	3.51228E+0	-61.4207E-3	1.09059E+0	-10.6281E-9
-1.90000E-3	-187.317E-12	3.17773E+0	-100.638E-3	1.09060E+0	-10.6281E-9
-1.90833E-3	-193.113E-12	2.74431E+0	-54.1382E-3	1.09059E+0	-10.6281E-9
-1.91667E-3	-198.526E-12	2.32989E+0	-12.6134E-3	1.09058E+0	-10.6281E-9
-1.92500E-3	-204.773E-12	1.92024E+0	-47.9985E-3	1.09059E+0	-10.6281E-9
-1.93333E-3	-208.720E-12	1.51316E+0	-62.5197E-3	1.09058E+0	-10.6281E-9
-1.94167E-3	-211.321E-12	1.19852E+0	-33.7702E-3	1.09058E+0	-10.6281E-9
-1.95000E-3	-214.020E-12	975.456E-3	-10.2492E-3	1.09057E+0	-10.6281E-9
-1.95833E-3	-217.130E-12	825.244E-3	5.74219E-3	1.09058E+0	-10.6281E-9
-1.96667E-3	-218.633E-12	702.231E-3	11.3121E-3	1.09057E+0	-10.6281E-9
-1.97500E-3	-220.521E-12	618.081E-3	3.41787E-3	1.09057E+0	-10.6281E-9
-1.98333E-3	-222.948E-12	532.240E-3	-6.82821E-3	1.09058E+0	-10.6281E-9
-1.99167E-3	-224.937E-12	482.130E-3	14.3917E-3	1.09059E+0	-10.6281E-9
-2.00000E-3	-226.635E-12	485.458E-3	11.8481E-3	1.09057E+0	-10.6281E-9
-2.00833E-3	-228.074E-12	491.545E-3	7.54008E-3	1.09058E+0	-10.6281E-9
-2.01667E-3	-230.076E-12	474.428E-3	82.6009E-6	1.09057E+0	-10.6281E-9
-2.02500E-3	-231.953E-12	449.959E-3	4.37022E-3	1.09058E+0	-10.6281E-9
-2.03333E-3	-232.506E-12	451.581E-3	-16.5961E-3	1.09058E+0	-10.6281E-9
-2.04167E-3	-233.534E-12	451.706E-3	-33.5911E-3	1.09058E+0	-10.6281E-9
-2.05000E-3	-236.702E-12	471.575E-3	-22.1739E-3	1.09057E+0	-10.6281E-9
-2.05833E-3	-239.071E-12	493.309E-3	9.20461E-3	1.09057E+0	-10.6281E-9
-2.06667E-3	-240.520E-12	534.498E-3	17.7584E-3	1.09057E+0	-10.6281E-9
-2.07500E-3	-241.813E-12	542.008E-3	-6.29700E-3	1.09059E+0	-10.6281E-9
-2.08333E-3	-244.338E-12	544.156E-3	-8.69843E-3	1.09058E+0	-10.6281E-9
-2.09167E-3	-246.122E-12	559.159E-3	4.16962E-3	1.09058E+0	-10.6281E-9
-2.10000E-3	-249.005E-12	599.971E-3	14.4721E-3	1.09059E+0	-10.6281E-9
-2.10833E-3	-251.120E-12	637.297E-3	-17.8535E-3	1.09058E+0	-10.6281E-9
-2.11667E-3	-254.043E-12	644.271E-3	-37.3101E-3	1.09058E+0	-10.6281E-9
-2.12500E-3	-256.374E-12	632.991E-3	-28.6880E-3	1.09059E+0	-10.6281E-9
-2.13333E-3	-259.519E-12	655.560E-3	10.7932E-3	1.09057E+0	-10.6281E-9
-2.14167E-3	-264.170E-12	710.602E-3	-40.5889E-6	1.09058E+0	-10.6281E-9
-2.15000E-3	-267.321E-12	726.563E-3	-28.5170E-3	1.09058E+0	-10.6281E-9
-2.15833E-3	-270.234E-12	743.206E-3	-32.2785E-3	1.09058E+0	-10.6281E-9
-2.16667E-3	-272.074E-12	775.867E-3	-21.4426E-3	1.09059E+0	-10.6281E-9
-2.17500E-3	-274.046E-12	837.875E-3	-36.7956E-3	1.09059E+0	-10.6281E-9
-2.18333E-3	-276.739E-12	847.694E-3	-46.6120E-3	1.09058E+0	-10.6281E-9
-2.19167E-3	-280.354E-12	858.356E-3	-6.83695E-3	1.09059E+0	-10.6281E-9
-2.20000E-3	-284.463E-12	890.646E-3	7.92714E-3	1.09058E+0	-10.6281E-9
-2.20833E-3	-289.242E-12	911.436E-3	-20.8515E-3	1.09058E+0	-10.6281E-9
-2.21667E-3	-291.044E-12	901.578E-3	-30.9336E-3	1.09057E+0	-10.6281E-9
-2.22500E-3	-293.101E-12	931.322E-3	31.8460E-3	1.09058E+0	-10.6281E-9
-2.23333E-3	-296.154E-12	995.840E-3	39.3159E-3	1.09058E+0	-10.6281E-9
-2.24167E-3	-302.367E-12	1.01062E+0	-17.2588E-3	1.09058E+0	-10.6281E-9
-2.25000E-3	-308.127E-12	995.867E-3	-61.9275E-3	1.09059E+0	-10.6281E-9
-2.25833E-3	-312.049E-12	1.04262E+0	-23.8064E-3	1.09058E+0	-10.6281E-9
-2.26667E-3	-315.857E-12	1.13625E+0	-16.2343E-3	1.09059E+0	-10.6281E-9
-2.27500E-3	-319.585E-12	1.13889E+0	-56.5462E-3	1.09057E+0	-10.6281E-9
-2.28333E-3	-323.517E-12	1.11909E+0	-76.2025E-3	1.09059E+0	-10.6281E-9
-2.29167E-3	-328.936E-12	1.11436E+0	-49.7790E-3	1.09059E+0	-10.6281E-9
-2.30000E-3	-334.218E-12	1.13816E+0	-17.2399E-3	1.09058E+0	-10.6281E-9
-2.30833E-3	-338.275E-12	1.09379E+0	-10.9885E-3	1.09058E+0	-10.6281E-9
-2.31667E-3	-341.467E-12	1.01789E+0	14.5980E-3	1.09059E+0	-10.6281E-9
-2.32500E-3	-343.744E-12	961.484E-3	9.91435E-3	1.09058E+0	-10.6281E-9
-2.33333E-3	-347.886E-12	906.222E-3	-19.0987E-3	1.09059E+0	-10.6281E-9
-2.34167E-3	-349.737E-12	797.013E-3	-40.2942E-3	1.09059E+0	-10.6281E-9
-2.35000E-3	-350.442E-12	692.625E-3	-3.72915E-3	1.09058E+0	-10.6281E-9
-2.35833E-3	-351.468E-12	632.455E-3	-6.65772E-3	1.09058E+0	-10.6281E-9
-2.36667E-3	-353.936E-12	568.811E-3	-14.0049E-3	1.09059E+0	-10.6281E-9
-2.37500E-3	-354.526E-12	538.321E-3	-15.6099E-3	1.09058E+0	-10.6281E-9
-2.38333E-3	-354.968E-12	504.491E-3	9.62016E-3	1.09059E+0	-10.6281E-9
-2.39167E-3	-354.879E-12	473.545E-3	30.4025E-3	1.09058E+0	-10.6281E-9
-2.40000E-3	-357.043E-12	410.273E-3	24.4941E-3	1.09059E+0	-10.6281E-9
-2.40833E-3	-359.193E-12	385.456E-3	10.4916E-3	1.09058E+0	-10.6281E-9
-2.41667E-3	-361.421E-12	379.630E-3	2.17946E-3	1.09058E+0	-10.6281E-9
-2.42500E-3	-361.460E-12	394.800E-3	2.22056E-3	1.09059E+0	-10.6281E-9
-2.43333E-3	-361.196E-12	375.377E-3	-35.0075E-3	1.09058E+0	-10.6281E-9
-2.44167E-3	-365.097E-12	347.114E-3	-14.6849E-3	1.09058E+0	-10.6281E-9
-2.45000E-3	-369.455E-12	329.129E-3	22.4709E-3	1.09057E+0	-10.6281E-9
-2.45833E-3	-370.645E-12	293.479E-3	33.3968E-3	1.09058E+0	-10.6281E-9
-2.46667E-3	-371.813E-12	263.575E-3	6.53097E-3	1.09059E+0	-10.6281E-9
-2.47500E-3	-372.602E-12	264.200E-3	4.08040E-3	1.09059E+0	-10.6281E-9
-2.48333E-3	-373.920E-12	293.465E-3	-13.9125E-3	1.09057E+0	-10.6281E-9
-2.49167E-3	-375.957E-12	283.349E-3	-34.8001E-3	1.09058E+0	-10.6281E-9
-2.50000E-3	-377.989E-12	275.343E-3	-51.2461E-3	1.09060E+0	-10.6281E-9
-2.50833E-3	-378.488E-12	274.309E-3	-45.3510E-3	1.09058E+0	-10.6281E-9
-2.51667E-3	-379.468E-12	312.581E-3	-19.7181E-3	1.09058E+0	-10.6281E-9
-2.52500E-3	-380.295E-12	317.349E-3	-7.63255E-3	1.09059E+0	-10.6281E-9
-2.53333E-3	-381.766E-12	310.459E-3	-3.89933E-3	1.09059E+0	-10.6281E-9
-2.54167E-3	-381.612E-12	304.340E-3	-14.8214E-3	1.09059E+0	-10.6281E-9
-2.55000E-3	-381.820E-12	309.662E-3	2.65076E-3	1.09058E+0	-10.6281E-9
-2.55833E-3	-381.809E-12	290.192E-3	-1.94885E-3	1.09058E+0	-10.6281E-9
-2.56667E-3	-383.486E-12	274.887E-3	-12.4007E-3	1.09059E+0	-10.6281E-9
-2.57500E-3	-383.959E-12	283.047E-3	-31.2556E-3	1.09059E+0	-10.6281E-9
-2.58333E-3	-385.773E-12	254.964E-3	-15.8735E-3	1.09057E+0	-10.6281E-9
-2.59167E-3	-386.867E-12	231.194E-3	-16.2518E-3	1.09058E+0	-10.6281E-9
-2.60000E-3	-388.176E-12	237.666E-3	-16.0393E-3	1.09058E+0	-10.6281E-9
-2.60833E-3	-387.969E-12	294.292E-3	-6.09823E-3	1.09059E+0	-10.6281E-9
-2.61667E-3	-389.446E-12	318.495E-3	11.8386E-3	1.09058E+0	-10.6281E-9
-2.62500E-3	-391.035E-12	320.238E-3	15.7536E-3	1.09058E+0	-10.6281E-9
-2.63333E-3	-391.343E-12	306.902E-3	629.680E-6	1.09058E+0	-10.6281E-9
-2.64167E-3	-391.667E-12	312.514E-3	-7.04132E-3	1.09058E+0	-10.6281E-9
-2.65000E-3	-392.501E-12	275.398E-3	-12.8531E-3	1.09058E+0	-10.6281E-9
-2.65833E-3	-394.334E-12	240.316E-3	27.2844E-3	1.09058E+0	-10.6281E-9
-2.66667E-3	-396.957E-12	254.379E-3	30.6738E-3	1.09058E+0	-10.6281E-9
-2.67500E-3	-396.572E-12	259.178E-3	-223.186E-6	1.09057E+0	-10.6281E-9
-2.68333E-3	-396.429E-12	234.802E-3	-19.0314E-3	1.09058E+0	-10.6281E-9
-2.69167E-3	-394.873E-12	235.130E-3	11.1666E-3	1.09058E+0	-10.6281E-9
-2.70000E-3	-396.183E-12	242.115E-3	-15.6346E-3	1.09058E+0	-10.6281E-9
-2.70833E-3	-396.719E-12	201.866E-3	-67.0064E-3	1.09058E+0	-10.6281E-9
-2.71667E-3	-397.109E-12	172.255E-3	-61.9256E-3	1.09058E+0	-10.6281E-9
-2.72500E-3	-398.201E-12	175.071E-3	-13.8148E-3	1.09058E+0	-10.6281E-9
-2.73333E-3	-398.612E-12	210.916E-3	-8.34249E-3	1.09058E+0	-10.6281E-9
-2.74167E-3	-399.489E-12	171.062E-3	-37.3268E-3	1.09059E+0	-10.6281E-9
-2.75000E-3	-399.765E-12	146.013E-3	-26.8488E-3	1.09060E+0	-10.6281E-9
-2.75833E-3	-398.421E-12	180.226E-3	-17.5341E-3	1.09059E+0	-10.6281E-9
-2.76667E-3	-397.037E-12	196.181E-3	-37.5758E-3	1.09057E+0	-10.6281E-9
-2.77500E-3	-397.747E-12	148.603E-3	-57.4836E-3	1.09058E+0	-10.6281E-9
-2.78333E-3	-400.346E-12	154.812E-3	4.56930E-3	1.09058E+0	-10.6281E-9
-2.79167E-3	-401.233E-12	232.635E-3	24.6648E-3	1.09058E+0	-10.6281E-9
-2.80000E-3	-401.208E-12	215.867E-3	-33.6753E-3	1.09058E+0	-10.6281E-9
-2.80833E-3	-402.221E-12	125.021E-3	-63.5828E-3	1.09058E+0	-10.6281E-9
-2.81667E-3	-405.503E-12	147.039E-3	-18.9759E-3	1.09059E+0	-10.6281E-9
-2.82500E-3	-406.484E-12	236.322E-3	-45.2581E-3	1.09057E+0	-10.6281E-9
-2.83333E-3	-407.107E-12	205.820E-3	-81.0156E-3	1.09057E+0	-10.6281E-9
-2.84167E-3	-409.081E-12	178.277E-3	-9.50785E-3	1.09057E+0	-10.6281E-9
-2.85000E-3	-410.780E-12	206.486E-3	38.5506E-3	1.09057E+0	-10.6281E-9
-2.85833E-3	-413.981E-12	229.384E-3	10.1766E-3	1.09058E+0	-10.6281E-9
-2.86667E-3	-416.369E-12	197.247E-3	18.7759E-3	1.09059E+0	-10.6281E-9
-2.87500E-3	-417.386E-12	205.311E-3	51.7946E-3	1.09058E+0	-10.6281E-9
-2.88333E-3	-417.398E-12	251.903E-3	10.3790E-3	1.09058E+0	-10.6281E-9
-2.89167E-3	-417.707E-12	250.482E-3	-25.3514E-3	1.09059E+0	-10.6281E-9
-2.90000E-3	-418.066E-12	239.659E-3	-7.95308E-3	1.09058E+0	-10.6281E-9
-2.90833E-3	-417.466E-12	288.643E-3	32.5730E-3	1.09059E+0	-10.6281E-9
-2.91667E-3	-417.239E-12	313.727E-3	-12.2055E-3	1.09058E+0	-10.6281E-9
-2.92500E-3	-418.247E-12	280.659E-3	-35.0053E-3	1.09058E+0	-10.6281E-9
-2.93333E-3	-419.781E-12	308.790E-3	432.231E-6	1.09058E+0	-10.6281E-9
-2.94167E-3	-420.614E-12	331.393E-3	16.7320E-3	1.09058E+0	-10.6281E-9
-2.95000E-3	-421.651E-12	283.330E-3	19.7123E-3	1.09058E+0	-10.6281E-9
-2.95833E-3	-422.346E-12	243.350E-3	38.4331E-3	1.09058E+0	-10.6281E-9
-2.96667E-3	-425.397E-12	333.059E-3	31.4755E-3	1.09059E+0	-10.6281E-9
-2.97500E-3	-427.652E-12	393.459E-3	-17.8369E-3	1.09057E+0	-10.6281E-9
-2.98333E-3	-429.365E-12	350.960E-3	-39.9781E-3	1.09058E+0	-10.6281E-9
-2.99167E-3	-430.076E-12	302.417E-3	-29.7617E-3	1.09057E+0	-10.6281E-9
-3.00000E-3	-433.432E-12	317.702E-3	-10.3240E-3	1.09058E+0	-10.6281E-9
-3.00833E-3	-435.508E-12	332.124E-3	-37.7078E-3	1.09057E+0	-10.6281E-9
-3.01667E-3	-435.218E-12	316.476E-3	-35.6908E-3	1.09058E+0	-10.6281E-9
-3.02500E-3	-435.160E-12	333.084E-3	-8.15755E-3	1.09058E+0	-10.6281E-9
-3.03333E-3	-437.802E-12	334.354E-3	-2.13674E-3	1.09058E+0	-10.6281E-9
-3.04167E-3	-441.555E-12	315.436E-3	-39.7780E-3	1.09058E+0	-10.6281E-9
-3.05000E-3	-442.461E-12	313.944E-3	-50.8375E-3	1.09058E+0	-10.6281E-9
-3.05833E-3	-441.229E-12	355.852E-3	-26.6781E-3	1.09058E+0	-10.6281E-9
-3.06667E-3	-442.263E-12	388.651E-3	-42.8274E-3	1.09057E+0	-10.6281E-9
-3.07500E-3	-444.356E-12	351.226E-3	-78.7619E-3	1.09058E+0	-10.6281E-9
-3.08333E-3	-444.219E-12	283.674E-3	-31.2377E-3	1.09057E+0	-10.6281E-9
-3.09167E-3	-444.326E-12	336.810E-3	31.1571E-3	1.09058E+0	-10.6281E-9
-3.10000E-3	-444.753E-12	392.657E-3	-21.6095E-3	1.09058E+0	-10.6281E-9
-3.10833E-3	-446.640E-12	384.628E-3	-55.0077E-3	1.09058E+0	-10.6281E-9
-3.11667E-3	-447.469E-12	351.686E-3	-32.3050E-3	1.09058E+0	-10.6281E-9
-3.12500E-3	-447.433E-12	335.557E-3	-21.8605E-3	1.09058E+0	-10.6281E-9
-3.13333E-3	-449.298E-12	346.150E-3	-42.2148E-3	1.09058E+0	-10.6281E-9
-3.14167E-3	-451.454E-12	342.772E-3	-14.8998E-3	1.09058E+0	-10.6281E-9
-3.15000E-3	-451.450E-12	383.353E-3	21.1485E-3	1.09058E+0	-10.6281E-9
-3.15833E-3	-452.210E-12	433.194E-3	-2.54374E-3	1.09059E+0	-10.6281E-9
-3.16667E-3	-454.976E-12	404.765E-3	-77.0858E-3	1.09058E+0	-10.6281E-9
-3.17500E-3	-456.558E-12	310.566E-3	-70.4629E-3	1.09059E+0	-10.6281E-9
-3.18333E-3	-455.483E-12	318.083E-3	17.4784E-3	1.09059E+0	-10.6281E-9
-3.19167E-3	-456.707E-12	381.428E-3	12.5472E-3	1.09060E+0	-10.6281E-9
-3.20000E-3	-458.854E-12	350.145E-3	-55.7909E-3	1.09059E+0	-10.6281E-9
-3.20833E-3	-461.132E-12	281.692E-3	-44.0741E-3	1.09059E+0	-10.6281E-9
-3.21667E-3	-461.725E-12	322.024E-3	13.8543E-3	1.09059E+0	-10.6281E-9
-3.22500E-3	-462.395E-12	332.733E-3	6.44318E-3	1.09059E+0	-10.6281E-9
-3.23333E-3	-462.872E-12	263.907E-3	8.64604E-3	1.09058E+0	-10.6281E-9
-3.24167E-3	-465.034E-12	263.013E-3	7.19961E-3	1.09059E+0	-10.6281E-9
-3.25000E-3	-466.022E-12	309.165E-3	-24.6642E-3	1.09058E+0	-10.6281E-9
-3.25833E-3	-466.072E-12	308.556E-3	-46.9493E-3	1.09059E+0	-10.6281E-9
-3.26667E-3	-467.342E-12	254.011E-3	-11.7005E-3	1.09059E+0	-10.6281E-9
-3.27500E-3	-469.560E-12	235.623E-3	22.5308E-3	1.09058E+0	-10.6281E-9
-3.28333E-3	-471.756E-12	264.163E-3	7.46704E-3	1.09058E+0	-10.6281E-9
-3.29167E-3	-474.013E-12	314.422E-3	-27.8218E-3	1.09059E+0	-10.6281E-9
-3.30000E-3	-475.692E-12	323.465E-3	-20.1371E-3	1.09059E+0	-10.6281E-9
-3.30833E-3	-475.076E-12	337.093E-3	-10.5011E-3	1.09059E+0	-10.6281E-9
-3.31667E-3	-475.144E-12	340.227E-3	-15.8015E-3	1.09057E+0	-10.6281E-9
-3.32500E-3	-478.533E-12	315.889E-3	18.9995E-3	1.09057E+0	-10.6281E-9
-3.33333E-3	-481.820E-12	307.839E-3	29.0715E-3	1.09058E+0	-10.6281E-9
-3.34167E-3	-481.191E-12	328.806E-3	7.45972E-3	1.09058E+0	-10.6281E-9
-3.35000E-3	-482.433E-12	325.760E-3	-26.6041E-3	1.09058E+0	-10.6281E-9
-3.35833E-3	-484.933E-12	287.792E-3	-19.2982E-3	1.09059E+0	-10.6281E-9
-3.36667E-3	-483.799E-12	279.499E-3	-9.95026E-3	1.09058E+0	-10.6281E-9
-3.37500E-3	-485.032E-12	310.076E-3	-16.5680E-3	1.09059E+0	-10.6281E-9
-3.38333E-3	-486.622E-12	355.624E-3	-45.4018E-3	1.09059E+0	-10.6281E-9
-3.39167E-3	-490.887E-12	381.517E-3	-40.7739E-3	1.09059E+0	-10.6281E-9
-3.40000E-3	-491.088E-12	400.905E-3	-22.3287E-3	1.09059E+0	-10.6281E-9
-3.40833E-3	-493.506E-12	391.473E-3	-43.1158E-3	1.09059E+0	-10.6281E-9
-3.41667E-3	-492.960E-12	369.878E-3	-54.7619E-3	1.09059E+0	-10.6281E-9
-3.42500E-3	-492.100E-12	326.093E-3	-56.1849E-3	1.09059E+0	-10.6281E-9
-3.43333E-3	-491.278E-12	275.701E-3	-26.3127E-3	1.09059E+0	-10.6281E-9
-3.44167E-3	-493.992E-12	222.310E-3	24.8704E-3	1.09059E+0	-10.6281E-9
-3.45000E-3	-495.544E-12	215.265E-3	40.7808E-3	1.09059E+0	-10.6281E-9
-3.45833E-3	-497.101E-12	229.184E-3	-19.9628E-3	1.09060E+0	-10.6281E-9
-3.46667E-3	-496.568E-12	210.080E-3	-39.1057E-3	1.09059E+0	-10.6281E-9
-3.47500E-3	-497.162E-12	235.162E-3	15.5402E-3	1.09058E+0	-10.6281E-9
-3.48333E-3	-498.321E-12	299.721E-3	30.6388E-3	1.09058E+0	-10.6281E-9
-3.49167E-3	-500.216E-12	277.565E-3	-45.6532E-3	1.09058E+0	-10.6281E-9
-3.50000E-3	-502.289E-12	194.576E-3	-75.7513E-3	1.09059E+0	-10.6281E-9
-3.50833E-3	-502.883E-12	212.551E-3	-44.7369E-3	1.09059E+0	-10.6281E-9
-3.51667E-3	-504.756E-12	260.772E-3	-27.3536E-3	1.09060E+0	-10.6281E-9
-3.52500E-3	-506.650E-12	284.789E-3	-8.73952E-3	1.09059E+0	-10.6281E-9
-3.53333E-3	-507.825E-12	291.309E-3	10.2926E-3	1.09059E+0	-10.6281E-9
-3.54167E-3	-509.981E-12	293.577E-3	25.7674E-3	1.09059E+0	-10.6281E-9
-3.55000E-3	-513.375E-12	280.809E-3	22.7394E-3	1.09059E+0	-10.6281E-9
-3.55833E-3	-514.606E-12	264.335E-3	11.1106E-3	1.09059E+0	-10.6281E-9
-3.56667E-3	-516.180E-12	260.842E-3	-10.0243E-3	1.09059E+0	-10.6281E-9
-3.57500E-3	-517.017E-12	269.511E-3	-38.9441E-3	1.09059E+0	-10.6281E-9
-3.58333E-3	-517.379E-12	267.016E-3	-57.7054E-3	1.09059E+0	-10.6281E-9
-3.59167E-3	-519.724E-12	276.410E-3	-8.99882E-3	1.09058E+0	-10.6281E-9
-3.60000E-3	-518.417E-12	329.756E-3	-12.9577E-3	1.09060E+0	-10.6281E-9
-3.60833E-3	-519.231E-12	301.573E-3	-76.3756E-3	1.09059E+0	-10.6281E-9
-3.61667E-3	-519.927E-12	217.646E-3	-80.0784E-3	1.09060E+0	-10.6281E-9
-3.62500E-3	-519.520E-12	213.569E-3	-23.3529E-3	1.09059E+0	-10.6281E-9
-3.63333E-3	-520.588E-12	280.435E-3	35.1797E-3	1.09059E+0	-10.6281E-9
-3.64167E-3	-522.267E-12	283.850E-3	47.5104E-3	1.09059E+0	-10.6281E-9
-3.65000E-3	-521.893E-12	247.488E-3	14.3361E-3	1.09059E+0	-10.6281E-9
-3.65833E-3	-523.027E-12	234.937E-3	-38.2533E-3	1.09058E+0	-10.6281E-9
-3.66667E-3	-523.554E-12	250.903E-3	-35.3171E-3	1.09059E+0	-10.6281E-9
-3.67500E-3	-523.512E-12	261.382E-3	-14.6504E-3	1.09059E+0	-10.6281E-9
-3.68333E-3	-525.501E-12	275.184E-3	-32.9282E-3	1.09059E+0	-10.6281E-9
-3.69167E-3	-524.440E-12	290.264E-3	-88.4982E-3	1.09059E+0	-10.6281E-9
-3.70000E-3	-525.261E-12	268.658E-3	-90.2063E-3	1.09059E+0	-10.6281E-9
-3.70833E-3	-526.084E-12	243.394E-3	-38.7433E-3	1.09059E+0	-10.6281E-9
-3.71667E-3	-529.081E-12	261.718E-3	-11.6979E-3	1.09060E+0	-10.6281E-9
-3.72500E-3	-531.583E-12	279.456E-3	-56.2245E-3	1.09059E+0	-10.6281E-9
-3.73333E-3	-531.744E-12	239.469E-3	-79.8480E-3	1.09059E+0	-10.6281E-9
-3.74167E-3	-532.069E-12	232.289E-3	-32.2493E-3	1.09059E+0	-10.6281E-9
-3.75000E-3	-530.985E-12	248.673E-3	-2.85400E-3	1.09058E+0	-10.6281E-9
-3.75833E-3	-532.269E-12	236.094E-3	-10.2343E-3	1.09058E+0	-10.6281E-9
-3.76667E-3	-534.847E-12	163.798E-3	-4.63196E-3	1.09058E+0	-10.6281E-9
-3.77500E-3	-536.090E-12	157.898E-3	43.7814E-3	1.09058E+0	-10.6281E-9
-3.78333E-3	-535.777E-12	256.150E-3	51.2662E-3	1.09059E+0	-10.6281E-9
-3.79167E-3	-536.039E-12	296.674E-3	47.5621E-3	1.09059E+0	-10.6281E-9
-3.80000E-3	-537.555E-12	276.063E-3	87.4433E-3	1.09059E+0	-10.6281E-9
-3.80833E-3	-539.627E-12	299.152E-3	96.1507E-3	1.09058E+0	-10.6281E-9
-3.81667E-3	-540.235E-12	300.169E-3	20.2809E-3	1.09058E+0	-10.6281E-9
-3.82500E-3	-539.042E-12	242.166E-3	-40.7645E-3	1.09059E+0	-10.6281E-9
-3.83333E-3	-541.181E-12	257.763E-3	-56.1334E-3	1.09058E+0	-10.6281E-9
-3.84167E-3	-540.875E-12	325.359E-3	-69.3510E-3	1.09058E+0	-10.6281E-9
-3.85000E-3	-541.752E-12	334.098E-3	-44.9971E-3	1.09058E+0	-10.6281E-9
-3.85833E-3	-544.722E-12	290.221E-3	17.8589E-3	1.09058E+0	-10.6281E-9
-3.86667E-3	-546.897E-12	303.883E-3	4.26290E-3	1.09057E+0	-10.6281E-9
-3.87500E-3	-550.041E-12	295.147E-3	-73.6898E-3	1.09057E+0	-10.6281E-9
-3.88333E-3	-550.756E-12	212.269E-3	-71.2791E-3	1.09057E+0	-10.6281E-9
-3.89167E-3	-551.153E-12	166.248E-3	-17.6979E-3	1.09058E+0	-10.6281E-9
-3.90000E-3	-550.328E-12	220.202E-3	-10.0740E-3	1.09058E+0	-10.6281E-9
-3.90833E-3	-547.968E-12	265.564E-3	-40.8012E-3	1.09057E+0	-10.6281E-9
-3.91667E-3	-550.622E-12	252.438E-3	-26.0199E-3	1.09058E+0	-10.6281E-9
-3.92500E-3	-549.552E-12	287.846E-3	25.3406E-3	1.09058E+0	-10.6281E-9
-3.93333E-3	-552.875E-12	351.935E-3	32.6021E-3	1.09058E+0	-10.6281E-9
-3.94167E-3	-553.984E-12	321.386E-3	-34.0376E-3	1.09059E+0	-10.6281E-9
-3.95000E-3	-551.463E-12	240.049E-3	-42.4538E-3	1.09058E+0	-10.6281E-9
-3.95833E-3	-552.131E-12	283.755E-3	-13.8716E-3	1.09058E+0	-10.6281E-9
-3.96667E-3	-553.833E-12	325.204E-3	-71.9295E-3	1.09058E+0	-10.6281E-9
-3.97500E-3	-555.361E-12	246.117E-3	-97.4413E-3	1.09059E+0	-10.6281E-9
-3.98333E-3	-556.396E-12	210.823E-3	-39.4753E-3	1.09059E+0	-10.6281E-9
-3.99167E-3	-557.054E-12	275.027E-3	-17.3859E-3	1.09058E+0	-10.6281E-9
-4.00000E-3	-557.916E-12	282.455E-3	-31.4618E-3	1.09058E+0	-10.6281E-9
-4.00833E-3	-560.173E-12	240.816E-3	-15.8019E-3	1.09059E+0	-10.6281E-9
-4.01667E-3	-561.493E-12	236.218E-3	-2.92430E-3	1.09058E+0	-10.6281E-9
